| +I |                    5 |                 1001 |             52801218 |                      channel_3 |        https://example.com/824 | 2025-05-26 17:59:38.000 |                Extra data 4561 |
| +U |                   17 |                 1073 |             48431988 |                      channel_5 |        https://example.com/654 | 2025-05-26 18:33:31.000 |               Extra data 19399 |
| -U |                    4 |                 1016 |             14193260 |                      channel_1 |        https://example.com/737 | 2025-05-26 18:04:04.000 |               Extra data 42035 |
| +U |                    4 |                 1016 |             30253068 |                      channel_3 |        https://example.com/624 | 2025-05-26 18:33:32.000 |               Extra data 63278 |
| -U |                    4 |                 1019 |             61756816 |                      channel_2 |        https://example.com/686 | 2025-05-26 18:08:04.000 |               Extra data 15488 |
| +U |                    4 |                 1019 |             21226314 |                      channel_3 |        https://example.com/887 | 2025-05-26 18:33:33.000 |               Extra data 22419 |
| -U |                    3 |                 1090 |             62919012 |                      channel_5 |        https://example.com/438 | 2025-05-26 18:11:00.000 |                Extra data 6145 |
| +U |                    3 |                 1090 |             50401495 |                      channel_3 |        https://example.com/352 | 2025-05-26 18:33:35.000 |               Extra data 17347 |
| +I |                   15 |                 1029 |             68170551 |                      channel_4 |        https://example.com/612 | 2025-05-26 18:33:36.000 |               Extra data 64932 |
| +I |                    5 |                 1010 |             71118046 |                      channel_2 |        https://example.com/492 | 2025-05-26 18:33:37.000 |               Extra data 82519 |
| -U |                    4 |                 1096 |             67953185 |                      channel_2 |        https://example.com/132 | 2025-05-26 18:09:19.000 |               Extra data 28387 |
| +U |                    4 |                 1096 |             41106307 |                      channel_1 |        https://example.com/391 | 2025-05-26 18:33:38.000 |                Extra data 1894 |
| -U |                   19 |                 1098 |             65216523 |                      channel_5 |        https://example.com/878 | 2025-05-26 18:26:37.000 |               Extra data 30618 |
| +U |                   19 |                 1098 |             31697375 |                      channel_3 |        https://example.com/850 | 2025-05-26 18:33:39.000 |               Extra data 92906 |
| -U |                    8 |                 1027 |             63375693 |                      channel_5 |        https://example.com/514 | 2025-05-26 18:29:09.000 |               Extra data 78954 |
| +U |                    8 |                 1027 |             59484273 |                      channel_5 |        https://example.com/164 | 2025-05-26 18:33:41.000 |               Extra data 30976 |
| -U |                   11 |                 1083 |             37201264 |                      channel_1 |        https://example.com/628 | 2025-05-26 18:28:50.000 |               Extra data 75538 |
| +U |                   11 |                 1083 |             63391131 |                      channel_3 |        https://example.com/404 | 2025-05-26 18:33:43.000 |               Extra data 27434 |
